id,type_of_shot,frame_count,kpt_0_x,kpt_0_y,kpt_1_x,kpt_1_y,kpt_2_x,kpt_2_y,kpt_3_x,kpt_3_y,kpt_4_x,kpt_4_y,kpt_5_x,kpt_5_y,kpt_6_x,kpt_6_y,kpt_7_x,kpt_7_y,kpt_8_x,kpt_8_y,kpt_9_x,kpt_9_y,kpt_10_x,kpt_10_y,kpt_11_x,kpt_11_y,kpt_12_x,kpt_12_y,kpt_13_x,kpt_13_y,kpt_14_x,kpt_14_y,kpt_15_x,kpt_15_y,kpt_16_x,kpt_16_y
51,net shot,10,0.0,0.0,0.0,0.0,0.0,0.0,1039.6553955078125,257.18634033203125,0.0,0.0,1022.951904296875,288.6960754394531,1082.675048828125,286.5869140625,968.8817138671876,283.49432373046875,1128.9381103515625,290.0799560546875,924.5367431640624,265.5341796875,1178.336669921875,280.8830261230469,1025.7296142578125,388.893798828125,1065.077392578125,384.0873107910156,986.2843627929688,434.28619384765625,1097.3265380859375,415.1974792480469,952.4655151367188,512.193115234375,1149.092529296875,437.4176940917969
51,net shot,11,0.0,0.0,0.0,0.0,0.0,0.0,1064.368408203125,259.9823303222656,0.0,0.0,1048.81298828125,288.87799072265625,1104.927978515625,287.5580749511719,994.5809326171876,292.5946044921875,1151.33251953125,288.40533447265625,946.9611206054688,282.8245849609375,1195.6424560546875,276.7844543457031,1047.719970703125,386.89892578125,1083.74951171875,384.5662841796875,1006.0742797851562,433.19146728515625,1118.043212890625,420.4275207519531,967.730224609375,509.449951171875,1170.67236328125,449.7532958984375
51,net shot,12,0.0,0.0,0.0,0.0,0.0,0.0,1086.202392578125,265.0211181640625,0.0,0.0,1073.6273193359375,295.1788635253906,1128.1015625,293.45220947265625,1041.494384765625,305.2577514648437,1174.79296875,289.27471923828125,1008.7554931640624,306.53985595703125,1219.7264404296875,277.05419921875,1062.5892333984375,391.297119140625,1100.9281005859375,388.2591247558594,1024.36474609375,437.771728515625,1140.7061767578125,418.3088989257813,984.0513916015624,506.2814331054688,1179.6483154296875,447.6121520996094
51,net shot,13,0.0,0.0,0.0,0.0,0.0,0.0,1105.9971923828125,270.8959350585937,0.0,0.0,1090.845703125,298.82501220703125,1149.646240234375,298.12841796875,1056.77392578125,316.06475830078125,1201.3685302734375,290.435791015625,1042.0478515625,333.4664611816406,1241.9779052734375,274.7450561523437,1083.7330322265625,398.46282958984375,1123.5450439453125,395.9231567382813,1035.4833984375,442.3321838378906,1171.151611328125,413.280029296875,992.843505859375,506.412841796875,1204.03271484375,449.0151062011719
51,net shot,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.4415283203125,276.6390380859375,1109.5360107421875,301.8028259277344,1168.606201171875,303.4936828613281,1090.973876953125,323.1747436523437,1223.51220703125,293.74462890625,1076.3115234375,337.8841857910156,1264.369140625,276.6446228027344,1100.9794921875,401.0435180664063,1140.5430908203125,400.5477294921875,1053.1058349609375,436.0867309570313,1188.6243896484375,399.1099243164063,1006.2529296875,501.468994140625,1208.34765625,448.0164794921875
51,net shot,15,0.0,0.0,0.0,0.0,0.0,0.0,1149.3671875,279.2924499511719,1179.3514404296875,281.50506591796875,1127.1719970703125,307.555419921875,1188.7672119140625,310.0616760253906,1103.8743896484375,353.34619140625,1238.7454833984375,305.8605651855469,1098.34423828125,352.2015991210937,1275.1748046875,285.80322265625,1112.255615234375,402.6273498535156,1153.16845703125,401.6494445800781,1059.869140625,447.9446411132813,1197.71875,400.317138671875,1012.8423461914062,504.1467895507813,1211.112548828125,448.8229370117188
51,net shot,16,0.0,0.0,0.0,0.0,0.0,0.0,1166.1322021484375,277.8846130371094,1194.8861083984375,282.60089111328125,1144.3795166015625,304.5743408203125,1195.7152099609375,314.9481201171875,1124.9478759765625,335.7303771972656,1231.438720703125,324.1661682128906,1117.4580078125,374.5810546875,1258.2977294921875,316.90118408203125,1122.885986328125,400.8928833007813,1160.4744873046875,401.2879638671875,1071.8101806640625,448.2222290039063,1204.7998046875,397.5746154785156,1020.9589233398438,497.01373291015625,1209.8258056640625,450.1001281738281
51,net shot,17,0.0,0.0,0.0,0.0,0.0,0.0,1179.63525390625,276.4132385253906,1207.1112060546875,284.31378173828125,1152.2064208984375,302.45587158203125,1207.6978759765625,318.4825134277344,1132.23779296875,331.52423095703125,1232.8720703125,337.3536376953125,1126.1207275390625,364.6382446289063,1216.862548828125,331.76239013671875,1125.65771484375,397.4917602539063,1164.982177734375,399.2327880859375,1082.7210693359375,449.1709899902344,1209.43017578125,392.1480102539063,1024.621337890625,490.5235595703125,1209.4520263671875,449.6229248046875
51,net shot,18,0.0,0.0,0.0,0.0,0.0,0.0,1186.9630126953125,275.22332763671875,1213.39501953125,283.01470947265625,1157.872314453125,299.1363525390625,1213.927001953125,321.7792358398437,1136.5433349609375,324.791259765625,1235.6563720703125,351.7901306152344,1123.1748046875,359.96484375,1243.029052734375,351.5765380859375,1129.106689453125,393.9046020507813,1169.227294921875,396.7730407714844,1088.6444091796875,452.72454833984375,1210.304931640625,388.6626586914063,1031.9056396484375,490.4430236816406,1208.853271484375,450.15869140625
51,net shot,19,0.0,0.0,0.0,0.0,0.0,0.0,1189.2803955078125,270.1711730957031,1219.3173828125,278.6920471191406,1158.906005859375,293.6917419433594,1217.1737060546875,321.2587585449219,1131.189453125,324.4340209960937,1241.8272705078125,366.5168762207031,1124.59765625,358.8357849121094,1267.2244873046875,389.2686767578125,1125.3787841796875,385.5552368164063,1166.6956787109375,390.1544799804688,1097.1220703125,448.22174072265625,1214.02880859375,389.7229919433594,1048.982421875,492.0236511230469,1210.059326171875,451.7345581054688
51,net shot,20,0.0,0.0,0.0,0.0,0.0,0.0,1191.7335205078125,264.7810974121094,1221.3140869140625,272.5526123046875,1161.548583984375,287.4330749511719,1219.908447265625,316.9359436035156,1119.8792724609375,310.6502685546875,1236.83544921875,373.7825012207031,1084.709716796875,327.6045837402344,1257.6766357421875,403.5056762695313,1127.731689453125,376.8349609375,1169.6976318359375,383.0807189941406,1104.887939453125,426.318603515625,1214.467041015625,388.3291015625,1080.21875,463.6741638183594,1212.7315673828125,449.3684692382813
51,net shot,21,0.0,0.0,0.0,0.0,0.0,0.0,1192.008544921875,256.7435302734375,1221.644775390625,264.64501953125,1162.130859375,278.2459411621094,1220.181884765625,312.5647888183594,1115.6397705078125,296.8736267089844,1227.537109375,376.0773315429688,1077.84521484375,316.63543701171875,1241.5509033203125,416.4517822265625,1130.21044921875,368.2113342285156,1172.1539306640625,378.7569885253906,1109.702880859375,400.4271240234375,1209.779296875,385.8680114746094,1085.186767578125,457.8638305664063,1212.400634765625,447.4274597167969
51,net shot,22,0.0,0.0,0.0,0.0,0.0,0.0,1193.929443359375,246.54779052734372,1215.8974609375,254.04673767089844,1161.6444091796875,269.77655029296875,1217.950927734375,304.9748229980469,1111.1492919921875,284.3627014160156,1218.101318359375,370.0451965332031,1068.7689208984375,300.3167419433594,1224.583251953125,421.5059509277344,1131.7745361328125,366.4225158691406,1173.6077880859375,375.2182312011719,1095.923095703125,409.4605712890625,1202.8623046875,380.2003784179688,1082.1160888671875,475.236572265625,1212.5823974609375,445.33782958984375
51,net shot,23,0.0,0.0,0.0,0.0,0.0,0.0,1187.06103515625,236.3157958984375,1215.19189453125,244.6133728027344,1159.147705078125,260.9880676269531,1214.215087890625,294.4736022949219,1111.140380859375,272.63720703125,1210.049560546875,351.3420104980469,1062.0404052734375,284.9598999023437,1205.9967041015625,389.0858154296875,1126.860107421875,355.61285400390625,1168.295166015625,362.12646484375,1087.5072021484375,419.2388000488281,1190.376953125,383.67919921875,1083.59326171875,479.1517333984375,1209.531005859375,442.5167236328125
51,net shot,24,0.0,0.0,0.0,0.0,0.0,0.0,1183.9691162109375,228.7032470703125,1209.7161865234375,237.64085388183597,1153.7027587890625,253.10025024414065,1209.5782470703125,287.1508483886719,1103.774169921875,265.1059265136719,1199.366943359375,346.39276123046875,1054.376708984375,278.2877197265625,1192.384765625,391.544677734375,1121.548095703125,345.8402099609375,1163.281005859375,354.6821594238281,1086.8873291015625,416.48822021484375,1181.6585693359375,400.26171875,1084.2958984375,479.4520263671875,1198.66162109375,447.56585693359375
51,net shot,25,1195.442138671875,229.7691345214844,1201.741455078125,224.7958526611328,1189.6302490234375,222.99380493164065,0.0,0.0,1177.65625,223.9688873291016,1202.0487060546875,279.46978759765625,1154.5811767578125,249.1119384765625,1196.774658203125,335.717529296875,1101.626220703125,261.583984375,1186.8695068359375,379.6882934570313,1050.7984619140625,274.5179443359375,1128.9278564453125,347.9763488769531,1138.496337890625,335.89306640625,1083.40673828125,414.6944274902344,1162.6927490234375,400.55072021484375,1082.263671875,482.6444396972656,1198.12841796875,449.8348083496094
51,net shot,26,1188.718994140625,229.7733459472656,1195.2445068359375,224.19088745117188,1182.894775390625,222.6229248046875,0.0,0.0,1170.7291259765625,221.1237030029297,1199.13232421875,277.669189453125,1139.5645751953125,244.87924194335935,1190.7049560546875,335.8795166015625,1094.752685546875,263.66925048828125,1181.073974609375,382.2673645019531,1049.65087890625,275.059814453125,1152.8369140625,347.55670166015625,1111.994140625,338.7166442871094,1177.7025146484375,400.26220703125,1082.549072265625,411.6257629394531,1195.52294921875,451.68994140625,1080.7264404296875,481.518798828125
51,net shot,27,0.0,0.0,0.0,0.0,0.0,0.0,1169.30908203125,217.03289794921875,1185.7589111328125,223.46450805664065,1133.8131103515625,244.37164306640625,1192.8743896484375,272.91375732421875,1085.9149169921875,268.2959899902344,1185.50146484375,334.9801940917969,1047.087158203125,275.82208251953125,1177.41162109375,382.1837158203125,1110.190673828125,342.6430358886719,1152.55517578125,349.4310302734375,1077.578125,415.8243408203125,1173.224609375,391.5764770507813,1077.674560546875,487.0944213867188,1177.6429443359375,455.4048461914063
51,net shot,28,0.0,0.0,0.0,0.0,0.0,0.0,1156.2470703125,215.7405548095703,1182.767333984375,223.58428955078125,1126.7977294921875,246.91995239257807,1188.2117919921875,272.1839599609375,1082.990478515625,275.447021484375,1181.20068359375,333.695556640625,1048.2823486328125,278.68817138671875,1175.0035400390625,381.0054626464844,1105.6658935546875,345.093017578125,1149.3685302734375,352.168701171875,1075.881591796875,417.8789367675781,1169.5113525390625,396.4377746582031,1074.630126953125,490.2102355957031,1167.1512451171875,460.3893432617188
51,net shot,29,0.0,0.0,0.0,0.0,0.0,0.0,1144.9581298828125,216.56787109375,1176.1204833984375,222.82711791992188,1120.6824951171875,253.03640747070312,1183.070068359375,270.6311340332031,1080.6768798828125,284.2234191894531,1178.46337890625,331.7107238769531,1051.81982421875,281.64141845703125,1172.4942626953125,380.2837829589844,1103.727783203125,347.5602111816406,1147.8778076171875,352.9857482910156,1072.1251220703125,421.07122802734375,1165.5921630859375,401.4354248046875,1069.7462158203125,497.533203125,1164.280517578125,464.6235046386719
51,net shot,30,0.0,0.0,0.0,0.0,0.0,0.0,1135.26904296875,218.73703002929688,1166.955322265625,223.87977600097656,1111.095947265625,257.9620666503906,1176.1361083984375,272.0477905273437,1073.1790771484375,287.3818054199219,1176.95166015625,329.0945129394531,1053.870361328125,283.0101013183594,1172.23291015625,378.3970336914063,1101.4442138671875,355.4241943359375,1146.6099853515625,359.1332397460937,1067.345947265625,425.1987609863281,1161.7105712890625,403.5803527832031,1066.75634765625,500.2712707519531,1164.074951171875,466.39794921875
51,net shot,31,0.0,0.0,0.0,0.0,0.0,0.0,1126.5618896484375,218.92840576171875,1156.429931640625,222.0544891357422,1103.2197265625,260.5341796875,1169.33447265625,272.2611999511719,1064.629150390625,290.11737060546875,1173.5391845703125,330.5263366699219,1046.688720703125,281.2548522949219,1170.944580078125,378.62939453125,1098.36083984375,359.638671875,1143.3577880859375,362.2064208984375,1063.3634033203125,428.0930786132813,1155.352783203125,405.04638671875,1065.609619140625,505.1872253417969,1162.6834716796875,466.2213439941406
51,net shot,32,0.0,0.0,0.0,0.0,0.0,0.0,1117.730224609375,219.74163818359372,1147.0028076171875,222.1881103515625,1095.6444091796875,258.792724609375,1160.83251953125,270.6810302734375,1057.6240234375,289.45654296875,1168.59326171875,327.1622619628906,1040.816162109375,280.6036376953125,1171.4364013671875,370.8321838378906,1094.587646484375,358.4415283203125,1139.0172119140625,360.9702758789063,1061.181396484375,427.30267333984375,1147.63134765625,409.6951599121094,1065.30419921875,506.6826171875,1162.6771240234375,467.7832336425781
51,net shot,33,0.0,0.0,0.0,0.0,0.0,0.0,1106.9241943359375,217.32359313964844,1135.55859375,220.28125,1087.087890625,257.4156494140625,1151.0234375,267.979248046875,1047.602294921875,286.24249267578125,1162.4234619140625,325.8941650390625,1033.8837890625,279.8226928710937,1168.2078857421875,365.8855895996094,1087.6319580078125,359.344970703125,1131.550048828125,361.4703674316406,1057.9134521484375,424.9662780761719,1140.6058349609375,409.5855712890625,1062.65869140625,504.6618041992188,1159.1910400390625,468.8411865234375
51,net shot,34,0.0,0.0,0.0,0.0,0.0,0.0,1098.86865234375,215.48684692382807,1128.5875244140625,218.1656036376953,1079.952392578125,255.5586700439453,1145.2584228515625,264.4071960449219,1036.6788330078125,281.33660888671875,1159.71142578125,323.53472900390625,1030.73779296875,279.922119140625,1166.590087890625,362.802001953125,1083.6268310546875,360.5690307617188,1128.0604248046875,362.5118408203125,1053.8399658203125,423.7960205078125,1138.142578125,413.7933654785156,1062.3253173828125,505.98187255859375,1151.344482421875,471.5150146484375
51,net shot,35,0.0,0.0,0.0,0.0,0.0,0.0,1091.146484375,214.74075317382807,1121.1038818359375,215.7734222412109,1074.4073486328125,254.59698486328125,1139.489013671875,262.6184387207031,1031.6561279296875,280.6298217773437,1154.636474609375,319.69903564453125,1025.2022705078125,282.0218200683594,1162.601806640625,358.94354248046875,1080.943115234375,359.59100341796875,1124.270751953125,360.97314453125,1052.517333984375,422.53125,1131.5364990234375,413.3787231445313,1061.302978515625,505.96478271484375,1141.4376220703125,470.5099487304688
51,net shot,36,0.0,0.0,0.0,0.0,0.0,0.0,1083.3995361328125,217.05438232421875,1112.465576171875,217.14376831054688,1067.71728515625,252.97628784179688,1132.3905029296875,259.9594116210937,1027.133544921875,280.6170654296875,1150.35107421875,315.4455871582031,1012.2417602539062,285.256591796875,1158.5328369140625,356.5706481933594,1078.2408447265625,357.2620544433594,1120.802978515625,358.0135498046875,1049.750732421875,420.0489501953125,1122.644775390625,409.80615234375,1059.03857421875,504.0564270019531,1129.9267578125,469.0387268066406
51,net shot,37,0.0,0.0,0.0,0.0,0.0,0.0,1074.8614501953125,219.0653839111328,1105.0296630859375,216.51458740234372,1062.579833984375,255.36959838867188,1127.1572265625,259.2269897460937,1023.2591552734376,287.0037841796875,1145.803466796875,314.9118957519531,1008.280517578125,293.9604797363281,1154.332275390625,357.3013916015625,1078.304931640625,355.5913391113281,1120.4671630859375,355.5589599609375,1046.4754638671875,419.0364379882813,1114.452392578125,409.8157958984375,1055.1259765625,502.5159301757813,1120.7847900390625,473.82470703125
51,net shot,38,0.0,0.0,0.0,0.0,0.0,0.0,1068.6995849609375,222.97015380859372,1098.6353759765625,220.61058044433597,1055.012451171875,260.8686218261719,1122.676025390625,264.7182006835937,1021.6126098632812,292.998046875,1142.7379150390625,320.50732421875,998.6337890625,308.2746887207031,1146.6549072265625,363.3950805664063,1074.594970703125,358.5838317871094,1118.392333984375,359.4888610839844,1038.97412109375,419.9359130859375,1107.8974609375,411.437744140625,1048.701904296875,502.95941162109375,1117.0809326171875,480.8429565429688
51,net shot,39,0.0,0.0,0.0,0.0,0.0,0.0,1061.6514892578125,228.29833984375,0.0,0.0,1050.7208251953125,268.6742248535156,1114.8297119140625,266.9398803710937,1016.1130981445312,310.4037475585937,1134.4764404296875,319.1258239746094,1002.9288940429688,320.4174194335937,1140.6995849609375,366.942138671875,1073.0384521484375,361.211669921875,1116.09912109375,360.7351379394531,1032.2711181640625,422.8515625,1104.6412353515625,415.0122985839844,1041.050048828125,505.855224609375,1110.493896484375,485.3620910644531
51,net shot,40,0.0,0.0,0.0,0.0,0.0,0.0,1055.0888671875,236.42758178710935,1085.5911865234375,233.3898162841797,1045.524169921875,276.95001220703125,1109.033935546875,276.4410705566406,1017.1157836914062,318.2400207519531,1131.00390625,328.7706298828125,1001.2603149414062,337.888427734375,1137.76611328125,374.01666259765625,1067.627197265625,367.6480712890625,1110.5792236328125,367.7864990234375,1027.332763671875,426.8033447265625,1101.3089599609375,421.5826416015625,1031.191650390625,510.4551086425781,1107.4542236328125,489.72857666015625
51,net shot,41,0.0,0.0,0.0,0.0,0.0,0.0,1046.9404296875,245.3991851806641,1077.830810546875,242.49693298339844,1040.14990234375,288.3948974609375,1102.764892578125,284.0724182128906,1014.7653198242188,331.8746032714844,1125.1351318359375,334.0028381347656,1000.4393920898438,356.9056701660156,1134.076416015625,378.5222778320313,1065.3135986328125,375.5251159667969,1107.816650390625,374.2177429199219,1018.8992309570312,434.7441101074219,1096.885498046875,426.4881286621094,1022.0457153320312,518.4036865234375,1106.8402099609375,494.8126831054688
51,net shot,42,0.0,0.0,0.0,0.0,0.0,0.0,1040.9954833984375,261.8769226074219,0.0,0.0,1035.0184326171875,303.2586364746094,1097.9150390625,295.2364501953125,1011.060302734375,353.5926513671875,1121.0340576171875,343.857421875,988.9556884765624,388.0690002441406,1131.357177734375,388.1101989746094,1062.3009033203125,388.8401489257813,1104.327392578125,385.8102722167969,1011.2347412109376,442.4995727539063,1094.9918212890625,432.7120971679688,1011.283447265625,526.9905395507812,1108.537353515625,498.7286987304688
51,net shot,43,0.0,0.0,0.0,0.0,0.0,0.0,1030.9664306640625,274.2797546386719,0.0,0.0,1029.2640380859375,316.42486572265625,1089.8360595703125,304.140380859375,1005.8616333007812,368.98236083984375,1118.24267578125,348.30108642578125,981.332763671875,403.1307373046875,1128.614990234375,394.5672302246094,1061.185302734375,401.8743286132813,1102.85302734375,396.9209289550781,1004.8057250976562,452.0977478027344,1092.2080078125,437.7019958496094,1002.5801391601562,535.748779296875,1108.4345703125,503.45794677734375
51,net shot,44,0.0,0.0,0.0,0.0,0.0,0.0,1023.169921875,282.346435546875,0.0,0.0,1023.1542358398438,325.9184265136719,1082.57666015625,309.5331115722656,1002.880126953125,376.6341552734375,1113.3187255859375,349.8446655273437,974.99853515625,404.2825012207031,1126.5003662109375,396.5425415039063,1059.7420654296875,413.2208251953125,1100.630615234375,406.35162353515625,995.6334228515624,454.7893676757813,1086.6903076171875,441.3684692382813,997.407470703125,539.13720703125,1108.968994140625,506.4840698242188
51,net shot,45,0.0,0.0,0.0,0.0,0.0,0.0,1010.331298828125,291.0484619140625,0.0,0.0,1014.9844970703124,333.9587707519531,1071.6202392578125,316.1424560546875,991.1900634765624,383.5375671386719,1105.780029296875,353.119140625,964.9462890625,402.2298889160156,1119.7518310546875,398.2303771972656,1055.921630859375,421.7489318847656,1095.34326171875,413.40472412109375,988.33837890625,458.4659118652344,1080.8170166015625,440.87451171875,999.4635620117188,539.0535888671875,1107.7169189453125,505.328125
51,net shot,46,0.0,0.0,0.0,0.0,0.0,0.0,997.1934814453124,297.66754150390625,0.0,0.0,1001.940673828125,339.6942749023437,1061.719970703125,318.4451904296875,974.9779663085938,387.8102722167969,1095.0572509765625,360.2317810058594,962.253173828125,395.4491882324219,1115.1654052734375,402.3025817871094,1048.4775390625,425.8976440429688,1089.884033203125,415.5278015136719,983.723388671875,465.5602722167969,1079.384033203125,447.5845947265625,1006.2763671875,540.1110229492188,1106.8929443359375,502.8865661621094
51,net shot,47,0.0,0.0,0.0,0.0,0.0,0.0,983.4929809570312,302.63214111328125,0.0,0.0,989.8890380859376,344.01910400390625,1048.847412109375,322.0963439941406,967.724853515625,381.2705078125,1085.018310546875,359.1242370605469,959.4298095703124,388.6283874511719,1105.1630859375,399.025634765625,1037.0010986328125,431.1384887695313,1078.8935546875,419.5900268554688,979.51513671875,473.9304504394531,1080.048828125,451.7839050292969,1015.892578125,546.43798828125,1104.5953369140625,501.6188659667969
51,net shot,48,0.0,0.0,0.0,0.0,0.0,0.0,970.4947509765624,307.1122741699219,0.0,0.0,976.8515625,348.70245361328125,1037.8145751953125,324.5304260253906,950.1795654296876,386.712158203125,1076.7088623046875,361.370361328125,948.5777587890624,383.6065979003906,1098.091064453125,396.9664916992188,1025.5509033203125,435.0308227539063,1068.4754638671875,421.23248291015625,977.2486572265624,481.4165344238281,1078.6932373046875,456.6060485839844,1015.815673828125,550.1575317382812,1101.30517578125,504.410888671875
51,net shot,49,0.0,0.0,0.0,0.0,0.0,0.0,959.9971923828124,308.6579895019531,988.5781860351562,298.91290283203125,965.67333984375,350.44268798828125,1025.5811767578125,325.633544921875,939.1405029296876,387.3538208007813,1067.5240478515625,356.9755859375,939.8961181640624,370.7384643554688,1089.858154296875,393.1153564453125,1017.1666259765624,435.6664733886719,1058.8731689453125,421.87213134765625,976.2123413085938,481.9071350097656,1067.5196533203125,457.2469482421875,1015.4407958984376,551.859619140625,1094.932861328125,512.0692749023438
51,net shot,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.523193359375,298.5376281738281,956.4407348632812,348.83984375,1019.2646484375,324.49560546875,928.4392700195312,385.26470947265625,1060.2388916015625,359.6284484863281,935.6995239257812,356.1893310546875,1084.07470703125,392.9019165039063,1009.192138671875,434.7083129882813,1048.5960693359375,423.8984069824219,977.6857299804688,479.830322265625,1063.200439453125,474.47174072265625,1014.0450439453124,550.3157958984375,1084.61962890625,514.13427734375
51,net shot,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.8206176757812,295.90020751953125,944.6849975585938,347.268798828125,1008.0142211914062,323.234375,925.7138671875,382.14556884765625,1049.891845703125,360.074462890625,934.5177001953124,348.4934387207031,1075.8690185546875,390.8371276855469,994.910888671875,430.21630859375,1036.717529296875,418.3572998046875,981.9502563476562,484.60345458984375,1048.9464111328125,474.555419921875,1014.0986328125,551.8046875,1075.6439208984375,523.423828125
51,net shot,52,0.0,0.0,0.0,0.0,0.0,0.0,937.0135498046876,303.2381896972656,964.8524780273438,293.1260986328125,938.9506225585938,343.9884033203125,1001.2008056640624,320.8265686035156,918.5487670898438,382.3753967285156,1040.0372314453125,358.2173767089844,927.6386108398438,340.897216796875,1068.12451171875,389.3822937011719,983.7174682617188,428.94287109375,1024.8343505859375,416.8599243164063,985.1956787109376,491.3106689453125,1037.652099609375,475.6064453125,1011.5259399414062,552.0875244140625,1056.755615234375,533.6071166992188
